REF_DATE,GEO,DGUID,Violations,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2010,"Edmonton, Alberta [48835]",2021A003548835,"Total, all violations [0]",Actual incidents,Number,223,units,0,v44416680,35.1.1,102537.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Hostage-taking [1520],Actual incidents,Number,223,units,0,v44357922,35.57.1,1.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Heroin, trafficking [4210]",Actual incidents,Number,223,units,0,v44337672,35.192.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Trap likely to or causing bodily harm [1475],Actual incidents,Number,223,units,0,v62100601,35.56.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Other Controlled Drugs and Substances Act, trafficking [4230]",Actual incidents,Number,223,units,0,v44338879,35.193.1,92.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Non-consensual distribution of intimate images [1390],Actual incidents,Number,223,units,0,v107885290,35.257.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Voyeurism [1385],Actual incidents,Number,223,units,0,v44372031,35.55.1,25.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Methamphetamines (crystal meth), trafficking [4250]",Actual incidents,Number,223,units,0,v44394212,35.194.1,39.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Bestiality, commit or compel person [1380]",Actual incidents,Number,223,units,0,v44372352,35.54.1,1.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Methylenedioxyamphetamine (ecstasy), trafficking [4260]",Actual incidents,Number,223,units,0,v44343445,35.195.1,28.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Anal intercourse [1375],Actual incidents,Number,223,units,0,v44364737,35.53.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Opioid (other than heroin), trafficking [4270]",Actual incidents,Number,223,units,0,v1000170543,35.267.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Corrupting morals of a child [1365],Actual incidents,Number,223,units,0,v44326564,35.52.1,5.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Heroin, importation and exportation [4310]",Actual incidents,Number,223,units,0,v53093144,35.196.1,1.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Incest [1360],Actual incidents,Number,223,units,0,v44326489,35.51.1,6.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution [440]",Actual incidents,Number,223,units,0,v44349448,35.191.1,223.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Sexual Exploitation of a person with a disability [1356],Actual incidents,Number,223,units,0,v54046150,35.221.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Other sexual violations [1340],Actual incidents,Number,223,units,0,v44389585,35.50.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Methamphetamines (crystal meth), importation and exportation [4350]",Actual incidents,Number,223,units,0,v44358147,35.198.1,1.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Conspire to commit murder [1220],Actual incidents,Number,223,units,0,v44379242,35.49.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Methylenedioxyamphetamine (ecstasy), importation and exportation [4360]",Actual incidents,Number,223,units,0,v54049381,35.199.1,2.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total other violent violations [180],Actual incidents,Number,223,units,0,v44346284,35.48.1,132.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Advertising sexual services [1740],Actual incidents,Number,223,units,0,v96898550,35.243.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Opioid (other than heroin), importation and exportation [4370]",Actual incidents,Number,223,units,0,v1000170559,35.268.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Procuring a person under the age of 18 years [1732],Actual incidents,Number,223,units,0,v96898536,35.242.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Heroin, production [4410]",Actual incidents,Number,223,units,0,v62102589,35.200.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Procuring [1731],Actual incidents,Number,223,units,0,v96898522,35.241.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Other Controlled Drugs and Substances Act, production [4430]",Actual incidents,Number,223,units,0,v44407542,35.201.1,9.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Receive material benefit from sexual services provided by person under the age of 18 years [1722],Actual incidents,Number,223,units,0,v96898508,35.240.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Methamphetamines (crystal meth), production [4450]",Actual incidents,Number,223,units,0,v44329746,35.202.1,4.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Receive material benefit from sexual services [1721],Actual incidents,Number,223,units,0,v96898494,35.239.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Other Controlled Drugs and Substances Act, importation and exportation [4330]",Actual incidents,Number,223,units,0,v44374214,35.197.1,46.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Trafficking in persons [1525],Actual incidents,Number,223,units,0,v44412775,35.58.1,1.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Intimidation of a justice system participant or a journalist [1621],Actual incidents,Number,223,units,0,v44416726,35.59.1,5.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Cocaine, production [4420]",Actual incidents,Number,223,units,0,v53093164,35.190.1,1.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Shoplifting over $5,000 [2133]",Actual incidents,Number,223,units,0,v44376888,35.75.1,7.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Theft over $5,000 from a motor vehicle [2132]",Actual incidents,Number,223,units,0,v44391806,35.74.1,165.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Total, possession, other Controlled Drugs and Substances Act drugs [410]",Actual incidents,Number,223,units,0,v44333597,35.178.1,242.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Theft over $5,000 [2130]",Actual incidents,Number,223,units,0,v44388659,35.73.1,462.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Heroin, possession [4110]",Actual incidents,Number,223,units,0,v44338734,35.179.1,2.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Total theft over $5,000 (non-motor vehicle) [230]",Actual incidents,Number,223,units,0,v44398455,35.72.1,634.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Other Controlled Drugs and Substances Act, possession [4130]",Actual incidents,Number,223,units,0,v44408871,35.180.1,134.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total theft of motor vehicle [220],Actual incidents,Number,223,units,0,v44345789,35.69.1,5264.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total trafficking in stolen property [212],Actual incidents,Number,223,units,0,v61987836,35.228.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Methamphetamines (crystal meth), possession [4150]",Actual incidents,Number,223,units,0,v44330032,35.181.1,83.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total possession of stolen property [211],Actual incidents,Number,223,units,0,v44407330,35.68.1,1393.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Methylenedioxyamphetamine (ecstasy), possession [4160]",Actual incidents,Number,223,units,0,v44334953,35.182.1,23.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Break and enter to steal a firearm from a motor vehicle [2125],Actual incidents,Number,223,units,0,v53091984,35.222.1,13.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Opioid (other than heroin), possession [4170]",Actual incidents,Number,223,units,0,v1000170527,35.266.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Breaking and entering to steal a firearm [2121],Actual incidents,Number,223,units,0,v52137390,35.67.1,11.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Total cannabis, trafficking, production or distribution (pre-legalization) [420]",Actual incidents,Number,223,units,0,v44418061,35.183.1,382.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Breaking and entering [2120],Actual incidents,Number,223,units,0,v44344388,35.66.1,7018.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Intimidation of a non-justice participant [1622],Actual incidents,Number,223,units,0,v53091951,35.60.1,4.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Cocaine, importation and exportation [4320]",Actual incidents,Number,223,units,0,v44396899,35.189.1,2.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Explosives causing death or bodily harm [1628],Actual incidents,Number,223,units,0,v44360733,35.61.1,2.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Cocaine, trafficking [4220]",Actual incidents,Number,223,units,0,v44353541,35.188.1,570.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Arson, disregard for human life [1629]",Actual incidents,Number,223,units,0,v44386977,35.62.1,11.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Total cocaine, trafficking, production or distribution [430]",Actual incidents,Number,223,units,0,v44396375,35.187.1,573.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Obtaining sexual services for consideration from person under the age of 18 years [1712],Actual incidents,Number,223,units,0,v96898480,35.238.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Failure to comply with mandatory safeguards in relation to medical assistance in dying [1631],Actual incidents,Number,223,units,0,v113558070,35.261.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Cannabis, production (pre-legalization) [4440]",Actual incidents,Number,223,units,0,v44383667,35.186.1,46.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Other violent violations [1630],Actual incidents,Number,223,units,0,v44412233,35.63.1,71.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Cannabis, importation and exportation (pre-legalization) [4340]",Actual incidents,Number,223,units,0,v44396177,35.185.1,2.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total property crime violations [200],Actual incidents,Number,223,units,0,v44380200,35.64.1,58437.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Cannabis, trafficking (pre-legalization) [4240]",Actual incidents,Number,223,units,0,v44360979,35.184.1,334.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total breaking and entering [210],Actual incidents,Number,223,units,0,v44357098,35.65.1,7042.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Forging or destroying documents related to assistance requests with criminal intent [1632],Actual incidents,Number,223,units,0,v113558084,35.262.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Possession, cocaine [4120]",Actual incidents,Number,223,units,0,v44386314,35.177.1,234.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Methylenedioxyamphetamine (ecstasy), production [4460]",Actual incidents,Number,223,units,0,v54049425,35.203.1,1.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Opioid (other than heroin), production [4470]",Actual incidents,Number,223,units,0,v1000170575,35.269.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Discharge firearm with intent [1450],Actual incidents,Number,223,units,0,v44363079,35.31.1,15.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Sale of cannabis to adult [4931],Actual incidents,Number,223,units,0,v1064928849,35.303.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Total firearms, use of, discharge, pointing [150]",Actual incidents,Number,223,units,0,v44418048,35.30.1,47.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Sale of cannabis to youth [4932],Actual incidents,Number,223,units,0,v1064928865,35.304.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Other assaults [1480],Actual incidents,Number,223,units,0,v44358511,35.29.1,91.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Sale of cannabis to an organization [4933],Actual incidents,Number,223,units,0,v1064928881,35.305.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Criminal negligence causing bodily harm [1470],Actual incidents,Number,223,units,0,v44349859,35.28.1,7.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Possession of cannabis for purpose of selling [4934],Actual incidents,Number,223,units,0,v1064928897,35.306.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Unlawfully causing bodily harm [1440],Actual incidents,Number,223,units,0,v44343252,35.27.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total other assaults [140],Actual incidents,Number,223,units,0,v44331435,35.26.1,98.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total importation and exportation - Cannabis Act [454],Actual incidents,Number,223,units,0,v1064928913,35.307.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total assaults against a peace officer [135],Actual incidents,Number,223,units,0,v54044806,35.226.1,547.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Importation and exportation of cannabis [4941],Actual incidents,Number,223,units,0,v1064928929,35.308.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Assault, level 1 [1430]",Actual incidents,Number,223,units,0,v44398772,35.24.1,6037.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Using firearm in commission of offence [1455],Actual incidents,Number,223,units,0,v44413131,35.32.1,11.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Possession of cannabis for purpose of exportation [4942],Actual incidents,Number,223,units,0,v1064928945,35.309.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Assault, level 3, aggravated [1410]",Actual incidents,Number,223,units,0,v44349930,35.22.1,280.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total production - Cannabis Act [455],Actual incidents,Number,223,units,0,v1064928961,35.310.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Bestiality in presence of, or incites, a child [1381]",Actual incidents,Number,223,units,0,v1000170511,35.265.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Obtain, offer to obtain, alter or offer to alter cannabis [4951]",Actual incidents,Number,223,units,0,v1064928977,35.311.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Agreement or Arrangement - sexual offence against child [1371],Actual incidents,Number,223,units,0,v1000170495,35.264.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Cultivate, propagate or harvest cannabis by adult [4952]",Actual incidents,Number,223,units,0,v1064928993,35.312.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Luring a child via a computer [1370],Actual incidents,Number,223,units,0,v44362392,35.21.1,13.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Cultivate, propagate or harvest cannabis by youth or organization [4953]",Actual incidents,Number,223,units,0,v1064929009,35.313.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Householder permitting prohibited sexual activity [1369],Actual incidents,Number,223,units,0,v96898606,35.247.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Parent or guardian procuring sexual activity [1368],Actual incidents,Number,223,units,0,v96898578,35.245.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Possess, produce, sell, distribute or import anything for use in production or distribution of illicit cannabis [4961]",Actual incidents,Number,223,units,0,v1064929025,35.314.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Making sexually explicit material available to children [1367],Actual incidents,Number,223,units,0,v72497550,35.232.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Use of young person in the commission of a cannabis offence [4971],Actual incidents,Number,223,units,0,v1064929041,35.315.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Sexual exploitation [1355],Actual incidents,Number,223,units,0,v44408185,35.20.1,4.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Assault, level 2, weapon or bodily harm [1420]",Actual incidents,Number,223,units,0,v44404646,35.23.1,1919.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total sale - Cannabis Act [453],Actual incidents,Number,223,units,0,v1064928833,35.302.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Pointing a firearm [1457],Actual incidents,Number,223,units,0,v44346491,35.33.1,21.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Possession of cannabis for purpose of distributing [4926],Actual incidents,Number,223,units,0,v1064928817,35.301.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total offences in relation to sexual services [190],Actual incidents,Number,223,units,0,v107885276,35.256.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Possession, sale, etc., for use in production of or trafficking in substance [4590]",Actual incidents,Number,223,units,0,v61987864,35.230.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Indecent/Harassing communications [1626],Actual incidents,Number,223,units,0,v44411127,35.47.1,778.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Uttering threats [1627],Actual incidents,Number,223,units,0,v44330132,35.46.1,2235.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total Cannabis Act [450],Actual incidents,Number,223,units,0,v1064928625,35.289.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Criminal harassment [1625],Actual incidents,Number,223,units,0,v44381918,35.45.1,426.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total possession - Cannabis Act [451],Actual incidents,Number,223,units,0,v1064928641,35.290.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Extortion [1620],Actual incidents,Number,223,units,0,v44329828,35.44.1,41.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Possession of illicit or over 30g dried cannabis (or equivalent) by adult [4911],Actual incidents,Number,223,units,0,v1064928657,35.291.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Abduction under age 14, by parent or guardian [1560]",Actual incidents,Number,223,units,0,v44373394,35.43.1,5.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Possession of over 5g dried cannabis (or equivalent) by youth [4912],Actual incidents,Number,223,units,0,v1064928673,35.292.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Abduction under the age 14 contravening a custody order [1550],Actual incidents,Number,223,units,0,v44394504,35.42.1,3.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Removal of children from Canada [1545],Actual incidents,Number,223,units,0,v44369143,35.41.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Possession of budding or flowering plants, or more than four cannabis plants [4913]",Actual incidents,Number,223,units,0,v1064928689,35.293.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Abduction under the age 16 [1540],Actual incidents,Number,223,units,0,v44344811,35.40.1,4.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Possession of cannabis by organization [4914],Actual incidents,Number,223,units,0,v1064928705,35.294.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Abduction under the age 14, not parent or guardian [1530]",Actual incidents,Number,223,units,0,v44342924,35.39.1,17.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total robbery [160],Actual incidents,Number,223,units,0,v44408995,35.34.1,1403.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Distribution of cannabis by organization [4925],Actual incidents,Number,223,units,0,v1064928801,35.300.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Robbery [1610],Actual incidents,Number,223,units,0,v44337933,35.35.1,1403.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Robbery to steal a firearm [1611],Actual incidents,Number,223,units,0,v62100321,35.36.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Distribution of budding or flowering plants, or more than four cannabis plants [4924]",Actual incidents,Number,223,units,0,v1064928785,35.299.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total forcible confinement or kidnapping [510],Actual incidents,Number,223,units,0,v54045478,35.227.1,144.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Obtaining sexual services for consideration [1711],Actual incidents,Number,223,units,0,v96898466,35.237.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Distribution to an organization or over 5g dried cannabis (or equivalent) by youth [4923],Actual incidents,Number,223,units,0,v1064928769,35.298.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Distribution of cannabis to youth by adult [4922],Actual incidents,Number,223,units,0,v1064928753,35.297.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Kidnapping [1515],Actual incidents,Number,223,units,0,v54049540,35.219.1,8.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Distribution to an organization, illicit or over 30g dried cannabis (or equivalent) by adult [4921]",Actual incidents,Number,223,units,0,v1064928737,35.296.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Forcible confinement [1516],Actual incidents,Number,223,units,0,v54049631,35.220.1,42.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total abduction [170],Actual incidents,Number,223,units,0,v44402294,35.38.1,29.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total distribution - Cannabis Act [452],Actual incidents,Number,223,units,0,v1064928721,35.295.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Forcible confinement or kidnapping [1510],Actual incidents,Number,223,units,0,v44355554,35.37.1,94.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Total theft under $5,000 (non-motor vehicle) [240]",Actual incidents,Number,223,units,0,v44414210,35.76.1,23916.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Possession, cannabis (pre-legalization) [4140]",Actual incidents,Number,223,units,0,v44407027,35.176.1,1457.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Theft $5,000 or under [2140]",Actual incidents,Number,223,units,0,v44359412,35.77.1,8004.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Public incitement of hatred [3560],Actual incidents,Number,223,units,0,v53091088,35.123.1,2.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Advocating genocide [3550],Actual incidents,Number,223,units,0,v62101497,35.122.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation while impaired causing death (alcohol and drugs) [9213],Actual incidents,Number,223,units,0,v1064928337,35.271.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Utter threats to property or animal [3540],Actual incidents,Number,223,units,0,v44367443,35.121.1,85.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation while impaired causing death (drugs) [9215],Actual incidents,Number,223,units,0,v62101903,35.151.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Trespass at night [3490],Actual incidents,Number,223,units,0,v44350234,35.120.1,86.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation while impaired causing death (unspecified) [9217],Actual incidents,Number,223,units,0,v1064928353,35.272.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Obstruct public or peace officer [3470],Actual incidents,Number,223,units,0,v44377137,35.119.1,271.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation while impaired causing bodily harm (alcohol) [9220],Actual incidents,Number,223,units,0,v44408532,35.152.1,25.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Corrupting morals [3460],Actual incidents,Number,223,units,0,v44346675,35.118.1,2.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Indecent acts [3450],Actual incidents,Number,223,units,0,v44402663,35.117.1,178.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation while impaired causing bodily harm (alcohol and drugs) [9223],Actual incidents,Number,223,units,0,v1064928369,35.273.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Common Bawdy House [3240],Actual incidents,Number,223,units,0,v107885318,35.259.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation while impaired causing bodily harm (drugs) [9225],Actual incidents,Number,223,units,0,v54049106,35.153.1,1.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation while impaired causing death (alcohol) [9210],Actual incidents,Number,223,units,0,v44409769,35.150.1,3.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Other violations related to gaming and betting [3230],Actual incidents,Number,223,units,0,v44377674,35.116.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Gaming house [3220],Actual incidents,Number,223,units,0,v44353698,35.115.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Betting house [3210],Actual incidents,Number,223,units,0,v62101385,35.114.1,0.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation while impaired (alcohol) [9230],Actual incidents,Number,223,units,0,v44409670,35.154.1,3729.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Total other violations [340],Actual incidents,Number,223,units,0,v44392235,35.113.1,1137.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation while impaired (alcohol and drugs) [9233],Actual incidents,Number,223,units,0,v1064928401,35.275.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation while impaired (drugs) [9235],Actual incidents,Number,223,units,0,v52137379,35.155.1,137.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Other violations against the administration of law and justice (Part IV Criminal Code) [3730],Actual incidents,Number,223,units,0,v44412836,35.112.1,298.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation while impaired (unspecified) [9237],Actual incidents,Number,223,units,0,v1064928417,35.276.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Breach of probation [3520],Actual incidents,Number,223,units,0,v44339344,35.111.1,708.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Fail to appear [3510],Actual incidents,Number,223,units,0,v44361151,35.110.1,2569.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,"Impaired operation, failure to provide breath sample [9240]",Actual incidents,Number,223,units,0,v44417934,35.156.1,155.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Prisoner unlawfully at large [3480],Actual incidents,Number,223,units,0,v44349684,35.109.1,304.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Failure to comply or refusal (drugs) [9245],Actual incidents,Number,223,units,0,v53097307,35.157.1,1.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Escape or helps to escape from lawful custody [3440],Actual incidents,Number,223,units,0,v44348273,35.108.1,16.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation while impaired causing bodily harm (unspecified) [9227],Actual incidents,Number,223,units,0,v1064928385,35.274.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Offences against public order (Part II Criminal Code) [3710],Actual incidents,Number,223,units,0,v44417863,35.125.1,11.0,,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Operation - low blood drug concentration [9205],Actual incidents,Number,223,units,0,v1064928321,35.270.1,,..,,,0
2010,"Edmonton, Alberta [48835]",2021A003548835,Property or service for terrorist activity [3711],Actual incidents,Number,223,units,0,v44349190,35.126.1,0.0,,,,0
