REF_DATE,GEO,DGUID,Violations,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Total, all violations [0]",Actual incidents,Number,223,units,0,v44388218,29.1.1,60538.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Hostage-taking [1520],Actual incidents,Number,223,units,0,v44410882,29.57.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Heroin, trafficking [4210]",Actual incidents,Number,223,units,0,v44350276,29.192.1,3.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Trap likely to or causing bodily harm [1475],Actual incidents,Number,223,units,0,v62081701,29.56.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Other Controlled Drugs and Substances Act, trafficking [4230]",Actual incidents,Number,223,units,0,v44360951,29.193.1,68.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Non-consensual distribution of intimate images [1390],Actual incidents,Number,223,units,0,v107884870,29.257.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Voyeurism [1385],Actual incidents,Number,223,units,0,v44345426,29.55.1,6.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Methamphetamines (crystal meth), trafficking [4250]",Actual incidents,Number,223,units,0,v44326547,29.194.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Bestiality, commit or compel person [1380]",Actual incidents,Number,223,units,0,v44329212,29.54.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Methylenedioxyamphetamine (ecstasy), trafficking [4260]",Actual incidents,Number,223,units,0,v44360553,29.195.1,2.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Anal intercourse [1375],Actual incidents,Number,223,units,0,v44358421,29.53.1,1.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Opioid (other than heroin), trafficking [4270]",Actual incidents,Number,223,units,0,v1000166895,29.267.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Corrupting morals of a child [1365],Actual incidents,Number,223,units,0,v44381927,29.52.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Heroin, importation and exportation [4310]",Actual incidents,Number,223,units,0,v44357510,29.196.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Incest [1360],Actual incidents,Number,223,units,0,v44375351,29.51.1,5.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution [440]",Actual incidents,Number,223,units,0,v44412389,29.191.1,78.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Sexual Exploitation of a person with a disability [1356],Actual incidents,Number,223,units,0,v54046144,29.221.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Other sexual violations [1340],Actual incidents,Number,223,units,0,v44413116,29.50.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Methamphetamines (crystal meth), importation and exportation [4350]",Actual incidents,Number,223,units,0,v44378592,29.198.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Conspire to commit murder [1220],Actual incidents,Number,223,units,0,v44349518,29.49.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Methylenedioxyamphetamine (ecstasy), importation and exportation [4360]",Actual incidents,Number,223,units,0,v54049379,29.199.1,1.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total other violent violations [180],Actual incidents,Number,223,units,0,v44394603,29.48.1,65.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Advertising sexual services [1740],Actual incidents,Number,223,units,0,v96896618,29.243.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Opioid (other than heroin), importation and exportation [4370]",Actual incidents,Number,223,units,0,v1000166911,29.268.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Procuring a person under the age of 18 years [1732],Actual incidents,Number,223,units,0,v96896604,29.242.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Heroin, production [4410]",Actual incidents,Number,223,units,0,v62083689,29.200.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Procuring [1731],Actual incidents,Number,223,units,0,v96896590,29.241.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Other Controlled Drugs and Substances Act, production [4430]",Actual incidents,Number,223,units,0,v44396245,29.201.1,4.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Receive material benefit from sexual services provided by person under the age of 18 years [1722],Actual incidents,Number,223,units,0,v96896576,29.240.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Methamphetamines (crystal meth), production [4450]",Actual incidents,Number,223,units,0,v44408732,29.202.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Receive material benefit from sexual services [1721],Actual incidents,Number,223,units,0,v96896562,29.239.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Other Controlled Drugs and Substances Act, importation and exportation [4330]",Actual incidents,Number,223,units,0,v44326800,29.197.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Trafficking in persons [1525],Actual incidents,Number,223,units,0,v44359303,29.58.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Intimidation of a justice system participant or a journalist [1621],Actual incidents,Number,223,units,0,v44335695,29.59.1,9.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Cocaine, production [4420]",Actual incidents,Number,223,units,0,v62083549,29.190.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Shoplifting over $5,000 [2133]",Actual incidents,Number,223,units,0,v44396940,29.75.1,1.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Theft over $5,000 from a motor vehicle [2132]",Actual incidents,Number,223,units,0,v44390289,29.74.1,94.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Total, possession, other Controlled Drugs and Substances Act drugs [410]",Actual incidents,Number,223,units,0,v44391956,29.178.1,76.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Theft over $5,000 [2130]",Actual incidents,Number,223,units,0,v44375927,29.73.1,194.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Heroin, possession [4110]",Actual incidents,Number,223,units,0,v44410440,29.179.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Total theft over $5,000 (non-motor vehicle) [230]",Actual incidents,Number,223,units,0,v44382173,29.72.1,289.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Other Controlled Drugs and Substances Act, possession [4130]",Actual incidents,Number,223,units,0,v44326525,29.180.1,73.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total theft of motor vehicle [220],Actual incidents,Number,223,units,0,v44409630,29.69.1,3923.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total trafficking in stolen property [212],Actual incidents,Number,223,units,0,v61987584,29.228.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Methamphetamines (crystal meth), possession [4150]",Actual incidents,Number,223,units,0,v44399510,29.181.1,2.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total possession of stolen property [211],Actual incidents,Number,223,units,0,v44417137,29.68.1,428.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Methylenedioxyamphetamine (ecstasy), possession [4160]",Actual incidents,Number,223,units,0,v44378699,29.182.1,1.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Break and enter to steal a firearm from a motor vehicle [2125],Actual incidents,Number,223,units,0,v54049792,29.222.1,3.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Opioid (other than heroin), possession [4170]",Actual incidents,Number,223,units,0,v1000166879,29.266.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Breaking and entering to steal a firearm [2121],Actual incidents,Number,223,units,0,v54048996,29.67.1,1.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Total cannabis, trafficking, production or distribution (pre-legalization) [420]",Actual incidents,Number,223,units,0,v44366642,29.183.1,281.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Breaking and entering [2120],Actual incidents,Number,223,units,0,v44335175,29.66.1,6116.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Intimidation of a non-justice participant [1622],Actual incidents,Number,223,units,0,v44398778,29.60.1,5.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Cocaine, importation and exportation [4320]",Actual incidents,Number,223,units,0,v44410531,29.189.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Explosives causing death or bodily harm [1628],Actual incidents,Number,223,units,0,v44394587,29.61.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Cocaine, trafficking [4220]",Actual incidents,Number,223,units,0,v44342535,29.188.1,252.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Arson, disregard for human life [1629]",Actual incidents,Number,223,units,0,v44334616,29.62.1,21.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Total cocaine, trafficking, production or distribution [430]",Actual incidents,Number,223,units,0,v44339684,29.187.1,252.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Obtaining sexual services for consideration from person under the age of 18 years [1712],Actual incidents,Number,223,units,0,v96896548,29.238.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Failure to comply with mandatory safeguards in relation to medical assistance in dying [1631],Actual incidents,Number,223,units,0,v113557818,29.261.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Cannabis, production (pre-legalization) [4440]",Actual incidents,Number,223,units,0,v44374336,29.186.1,24.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Other violent violations [1630],Actual incidents,Number,223,units,0,v44402250,29.63.1,18.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Cannabis, importation and exportation (pre-legalization) [4340]",Actual incidents,Number,223,units,0,v44416626,29.185.1,10.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total property crime violations [200],Actual incidents,Number,223,units,0,v44391217,29.64.1,41546.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Cannabis, trafficking (pre-legalization) [4240]",Actual incidents,Number,223,units,0,v44372474,29.184.1,247.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total breaking and entering [210],Actual incidents,Number,223,units,0,v44335163,29.65.1,6120.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Forging or destroying documents related to assistance requests with criminal intent [1632],Actual incidents,Number,223,units,0,v113557832,29.262.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Possession, cocaine [4120]",Actual incidents,Number,223,units,0,v44351304,29.177.1,92.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Methylenedioxyamphetamine (ecstasy), production [4460]",Actual incidents,Number,223,units,0,v62083731,29.203.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Opioid (other than heroin), production [4470]",Actual incidents,Number,223,units,0,v1000166927,29.269.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Discharge firearm with intent [1450],Actual incidents,Number,223,units,0,v44341363,29.31.1,13.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Sale of cannabis to adult [4931],Actual incidents,Number,223,units,0,v1064924337,29.303.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Total firearms, use of, discharge, pointing [150]",Actual incidents,Number,223,units,0,v44364511,29.30.1,26.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Sale of cannabis to youth [4932],Actual incidents,Number,223,units,0,v1064924353,29.304.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Other assaults [1480],Actual incidents,Number,223,units,0,v44346293,29.29.1,3.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Sale of cannabis to an organization [4933],Actual incidents,Number,223,units,0,v1064924369,29.305.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Criminal negligence causing bodily harm [1470],Actual incidents,Number,223,units,0,v44407992,29.28.1,8.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Possession of cannabis for purpose of selling [4934],Actual incidents,Number,223,units,0,v1064924385,29.306.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Unlawfully causing bodily harm [1440],Actual incidents,Number,223,units,0,v44371798,29.27.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total other assaults [140],Actual incidents,Number,223,units,0,v44356775,29.26.1,11.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total importation and exportation - Cannabis Act [454],Actual incidents,Number,223,units,0,v1064924401,29.307.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total assaults against a peace officer [135],Actual incidents,Number,223,units,0,v54044800,29.226.1,329.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Importation and exportation of cannabis [4941],Actual incidents,Number,223,units,0,v1064924417,29.308.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Assault, level 1 [1430]",Actual incidents,Number,223,units,0,v44372450,29.24.1,3915.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Using firearm in commission of offence [1455],Actual incidents,Number,223,units,0,v44402341,29.32.1,2.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Possession of cannabis for purpose of exportation [4942],Actual incidents,Number,223,units,0,v1064924433,29.309.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Assault, level 3, aggravated [1410]",Actual incidents,Number,223,units,0,v44370331,29.22.1,171.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total production - Cannabis Act [455],Actual incidents,Number,223,units,0,v1064924449,29.310.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Bestiality in presence of, or incites, a child [1381]",Actual incidents,Number,223,units,0,v1000166863,29.265.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Obtain, offer to obtain, alter or offer to alter cannabis [4951]",Actual incidents,Number,223,units,0,v1064924465,29.311.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Agreement or Arrangement - sexual offence against child [1371],Actual incidents,Number,223,units,0,v1000166847,29.264.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Cultivate, propagate or harvest cannabis by adult [4952]",Actual incidents,Number,223,units,0,v1064924481,29.312.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Luring a child via a computer [1370],Actual incidents,Number,223,units,0,v44352355,29.21.1,9.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Cultivate, propagate or harvest cannabis by youth or organization [4953]",Actual incidents,Number,223,units,0,v1064924497,29.313.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Householder permitting prohibited sexual activity [1369],Actual incidents,Number,223,units,0,v96896674,29.247.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Parent or guardian procuring sexual activity [1368],Actual incidents,Number,223,units,0,v96896646,29.245.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Possess, produce, sell, distribute or import anything for use in production or distribution of illicit cannabis [4961]",Actual incidents,Number,223,units,0,v1064924513,29.314.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Making sexually explicit material available to children [1367],Actual incidents,Number,223,units,0,v72497466,29.232.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Use of young person in the commission of a cannabis offence [4971],Actual incidents,Number,223,units,0,v1064924529,29.315.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Sexual exploitation [1355],Actual incidents,Number,223,units,0,v44336327,29.20.1,2.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Assault, level 2, weapon or bodily harm [1420]",Actual incidents,Number,223,units,0,v44384734,29.23.1,2037.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total sale - Cannabis Act [453],Actual incidents,Number,223,units,0,v1064924321,29.302.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Pointing a firearm [1457],Actual incidents,Number,223,units,0,v44343245,29.33.1,11.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Possession of cannabis for purpose of distributing [4926],Actual incidents,Number,223,units,0,v1064924305,29.301.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total offences in relation to sexual services [190],Actual incidents,Number,223,units,0,v107884856,29.256.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Possession, sale, etc., for use in production of or trafficking in substance [4590]",Actual incidents,Number,223,units,0,v61987612,29.230.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Indecent/Harassing communications [1626],Actual incidents,Number,223,units,0,v44365491,29.47.1,126.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Uttering threats [1627],Actual incidents,Number,223,units,0,v44326277,29.46.1,1478.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total Cannabis Act [450],Actual incidents,Number,223,units,0,v1064924113,29.289.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Criminal harassment [1625],Actual incidents,Number,223,units,0,v44385474,29.45.1,103.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total possession - Cannabis Act [451],Actual incidents,Number,223,units,0,v1064924129,29.290.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Extortion [1620],Actual incidents,Number,223,units,0,v44327175,29.44.1,6.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Possession of illicit or over 30g dried cannabis (or equivalent) by adult [4911],Actual incidents,Number,223,units,0,v1064924145,29.291.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Abduction under age 14, by parent or guardian [1560]",Actual incidents,Number,223,units,0,v44414121,29.43.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Possession of over 5g dried cannabis (or equivalent) by youth [4912],Actual incidents,Number,223,units,0,v1064924161,29.292.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Abduction under the age 14 contravening a custody order [1550],Actual incidents,Number,223,units,0,v44335845,29.42.1,2.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Removal of children from Canada [1545],Actual incidents,Number,223,units,0,v44329767,29.41.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Possession of budding or flowering plants, or more than four cannabis plants [4913]",Actual incidents,Number,223,units,0,v1064924177,29.293.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Abduction under the age 16 [1540],Actual incidents,Number,223,units,0,v44409231,29.40.1,1.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Possession of cannabis by organization [4914],Actual incidents,Number,223,units,0,v1064924193,29.294.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Abduction under the age 14, not parent or guardian [1530]",Actual incidents,Number,223,units,0,v44352788,29.39.1,4.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total robbery [160],Actual incidents,Number,223,units,0,v44349063,29.34.1,2014.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Distribution of cannabis by organization [4925],Actual incidents,Number,223,units,0,v1064924289,29.300.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Robbery [1610],Actual incidents,Number,223,units,0,v44386740,29.35.1,2013.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Robbery to steal a firearm [1611],Actual incidents,Number,223,units,0,v54048879,29.36.1,1.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Distribution of budding or flowering plants, or more than four cannabis plants [4924]",Actual incidents,Number,223,units,0,v1064924273,29.299.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total forcible confinement or kidnapping [510],Actual incidents,Number,223,units,0,v54045472,29.227.1,102.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Obtaining sexual services for consideration [1711],Actual incidents,Number,223,units,0,v96896534,29.237.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Distribution to an organization or over 5g dried cannabis (or equivalent) by youth [4923],Actual incidents,Number,223,units,0,v1064924257,29.298.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Distribution of cannabis to youth by adult [4922],Actual incidents,Number,223,units,0,v1064924241,29.297.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Kidnapping [1515],Actual incidents,Number,223,units,0,v62083927,29.219.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Distribution to an organization, illicit or over 30g dried cannabis (or equivalent) by adult [4921]",Actual incidents,Number,223,units,0,v1064924225,29.296.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Forcible confinement [1516],Actual incidents,Number,223,units,0,v62083941,29.220.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total abduction [170],Actual incidents,Number,223,units,0,v44375674,29.38.1,7.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total distribution - Cannabis Act [452],Actual incidents,Number,223,units,0,v1064924209,29.295.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Forcible confinement or kidnapping [1510],Actual incidents,Number,223,units,0,v44356669,29.37.1,102.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Total theft under $5,000 (non-motor vehicle) [240]",Actual incidents,Number,223,units,0,v44396273,29.76.1,14040.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Possession, cannabis (pre-legalization) [4140]",Actual incidents,Number,223,units,0,v44341908,29.176.1,366.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Theft $5,000 or under [2140]",Actual incidents,Number,223,units,0,v44351034,29.77.1,4633.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Public incitement of hatred [3560],Actual incidents,Number,223,units,0,v44404956,29.123.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Advocating genocide [3550],Actual incidents,Number,223,units,0,v62082597,29.122.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Operation while impaired causing death (alcohol and drugs) [9213],Actual incidents,Number,223,units,0,v1064923825,29.271.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Utter threats to property or animal [3540],Actual incidents,Number,223,units,0,v44341376,29.121.1,18.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Operation while impaired causing death (drugs) [9215],Actual incidents,Number,223,units,0,v62083003,29.151.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Trespass at night [3490],Actual incidents,Number,223,units,0,v44367511,29.120.1,6.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Operation while impaired causing death (unspecified) [9217],Actual incidents,Number,223,units,0,v1064923841,29.272.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Obstruct public or peace officer [3470],Actual incidents,Number,223,units,0,v44342228,29.119.1,33.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Operation while impaired causing bodily harm (alcohol) [9220],Actual incidents,Number,223,units,0,v44381186,29.152.1,15.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Corrupting morals [3460],Actual incidents,Number,223,units,0,v44375875,29.118.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Indecent acts [3450],Actual incidents,Number,223,units,0,v44356932,29.117.1,80.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Operation while impaired causing bodily harm (alcohol and drugs) [9223],Actual incidents,Number,223,units,0,v1064923857,29.273.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Common Bawdy House [3240],Actual incidents,Number,223,units,0,v107884898,29.259.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Operation while impaired causing bodily harm (drugs) [9225],Actual incidents,Number,223,units,0,v62083031,29.153.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Operation while impaired causing death (alcohol) [9210],Actual incidents,Number,223,units,0,v44329809,29.150.1,3.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Other violations related to gaming and betting [3230],Actual incidents,Number,223,units,0,v44357728,29.116.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Gaming house [3220],Actual incidents,Number,223,units,0,v44406382,29.115.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Betting house [3210],Actual incidents,Number,223,units,0,v44404637,29.114.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Operation while impaired (alcohol) [9230],Actual incidents,Number,223,units,0,v44413777,29.154.1,893.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Total other violations [340],Actual incidents,Number,223,units,0,v44379135,29.113.1,274.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Operation while impaired (alcohol and drugs) [9233],Actual incidents,Number,223,units,0,v1064923889,29.275.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Operation while impaired (drugs) [9235],Actual incidents,Number,223,units,0,v52137022,29.155.1,8.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Other violations against the administration of law and justice (Part IV Criminal Code) [3730],Actual incidents,Number,223,units,0,v44336304,29.112.1,477.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Operation while impaired (unspecified) [9237],Actual incidents,Number,223,units,0,v1064923905,29.276.1,,..,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Breach of probation [3520],Actual incidents,Number,223,units,0,v44337419,29.111.1,660.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Fail to appear [3510],Actual incidents,Number,223,units,0,v44410064,29.110.1,6.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,"Impaired operation, failure to provide breath sample [9240]",Actual incidents,Number,223,units,0,v44417849,29.156.1,25.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Prisoner unlawfully at large [3480],Actual incidents,Number,223,units,0,v44328792,29.109.1,9.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Failure to comply or refusal (drugs) [9245],Actual incidents,Number,223,units,0,v62083087,29.157.1,0.0,,,,0
2010,"Winnipeg, Manitoba [46602]",2021A003546602,Escape or helps to escape from lawful custody [3440],Actual incidents,Number,223,units,0,v44333912,29.108.1,5.0,,,,0
