REF_DATE,GEO,DGUID,Violations,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Theft over $5,000 from a motor vehicle [2132]",Actual incidents,Number,223,units,0,v44392864,32.74.1,36.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Total, possession, other Controlled Drugs and Substances Act drugs [410]",Actual incidents,Number,223,units,0,v44354220,32.178.1,118.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Theft over $5,000 [2130]",Actual incidents,Number,223,units,0,v44353523,32.73.1,77.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Heroin, possession [4110]",Actual incidents,Number,223,units,0,v44345042,32.179.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Total theft over $5,000 (non-motor vehicle) [230]",Actual incidents,Number,223,units,0,v44400131,32.72.1,122.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Other Controlled Drugs and Substances Act, possession [4130]",Actual incidents,Number,223,units,0,v44344861,32.180.1,93.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total theft of motor vehicle [220],Actual incidents,Number,223,units,0,v44330747,32.69.1,1283.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total trafficking in stolen property [212],Actual incidents,Number,223,units,0,v61987710,32.228.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Methamphetamines (crystal meth), possession [4150]",Actual incidents,Number,223,units,0,v44342459,32.181.1,17.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total possession of stolen property [211],Actual incidents,Number,223,units,0,v44352727,32.68.1,313.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Methylenedioxyamphetamine (ecstasy), possession [4160]",Actual incidents,Number,223,units,0,v44400083,32.182.1,8.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Break and enter to steal a firearm from a motor vehicle [2125],Actual incidents,Number,223,units,0,v54049773,32.222.1,3.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Opioid (other than heroin), possession [4170]",Actual incidents,Number,223,units,0,v1000168703,32.266.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Breaking and entering to steal a firearm [2121],Actual incidents,Number,223,units,0,v53090771,32.67.1,14.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Total cannabis, trafficking, production or distribution (pre-legalization) [420]",Actual incidents,Number,223,units,0,v44355313,32.183.1,62.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Breaking and entering [2120],Actual incidents,Number,223,units,0,v44378419,32.66.1,2292.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Intimidation of a non-justice participant [1622],Actual incidents,Number,223,units,0,v44350199,32.60.1,6.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Cocaine, importation and exportation [4320]",Actual incidents,Number,223,units,0,v62092985,32.189.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Explosives causing death or bodily harm [1628],Actual incidents,Number,223,units,0,v44337391,32.61.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Cocaine, trafficking [4220]",Actual incidents,Number,223,units,0,v44379212,32.188.1,55.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Arson, disregard for human life [1629]",Actual incidents,Number,223,units,0,v44345876,32.62.1,5.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Total cocaine, trafficking, production or distribution [430]",Actual incidents,Number,223,units,0,v44386227,32.187.1,55.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Obtaining sexual services for consideration from person under the age of 18 years [1712],Actual incidents,Number,223,units,0,v96897514,32.238.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Failure to comply with mandatory safeguards in relation to medical assistance in dying [1631],Actual incidents,Number,223,units,0,v113557944,32.261.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Cannabis, production (pre-legalization) [4440]",Actual incidents,Number,223,units,0,v44327349,32.186.1,11.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Other violent violations [1630],Actual incidents,Number,223,units,0,v44367310,32.63.1,4.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Cannabis, importation and exportation (pre-legalization) [4340]",Actual incidents,Number,223,units,0,v44359321,32.185.1,1.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total property crime violations [200],Actual incidents,Number,223,units,0,v44334388,32.64.1,14391.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Cannabis, trafficking (pre-legalization) [4240]",Actual incidents,Number,223,units,0,v44417579,32.184.1,50.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total breaking and entering [210],Actual incidents,Number,223,units,0,v44367208,32.65.1,2309.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Forging or destroying documents related to assistance requests with criminal intent [1632],Actual incidents,Number,223,units,0,v113557958,32.262.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Possession, cocaine [4120]",Actual incidents,Number,223,units,0,v44385879,32.177.1,63.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Methylenedioxyamphetamine (ecstasy), production [4460]",Actual incidents,Number,223,units,0,v62093181,32.203.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Opioid (other than heroin), production [4470]",Actual incidents,Number,223,units,0,v1000168751,32.269.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Discharge firearm with intent [1450],Actual incidents,Number,223,units,0,v44331718,32.31.1,6.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Sale of cannabis to adult [4931],Actual incidents,Number,223,units,0,v1064926593,32.303.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Total firearms, use of, discharge, pointing [150]",Actual incidents,Number,223,units,0,v44358589,32.30.1,23.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Sale of cannabis to youth [4932],Actual incidents,Number,223,units,0,v1064926609,32.304.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Other assaults [1480],Actual incidents,Number,223,units,0,v44403373,32.29.1,51.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Sale of cannabis to an organization [4933],Actual incidents,Number,223,units,0,v1064926625,32.305.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Criminal negligence causing bodily harm [1470],Actual incidents,Number,223,units,0,v44401981,32.28.1,2.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Possession of cannabis for purpose of selling [4934],Actual incidents,Number,223,units,0,v1064926641,32.306.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Unlawfully causing bodily harm [1440],Actual incidents,Number,223,units,0,v44362551,32.27.1,3.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total other assaults [140],Actual incidents,Number,223,units,0,v44359202,32.26.1,56.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total importation and exportation - Cannabis Act [454],Actual incidents,Number,223,units,0,v1064926657,32.307.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total assaults against a peace officer [135],Actual incidents,Number,223,units,0,v54044803,32.226.1,175.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Importation and exportation of cannabis [4941],Actual incidents,Number,223,units,0,v1064926673,32.308.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Assault, level 1 [1430]",Actual incidents,Number,223,units,0,v44382086,32.24.1,1905.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Using firearm in commission of offence [1455],Actual incidents,Number,223,units,0,v44411704,32.32.1,6.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Possession of cannabis for purpose of exportation [4942],Actual incidents,Number,223,units,0,v1064926689,32.309.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Assault, level 3, aggravated [1410]",Actual incidents,Number,223,units,0,v44383167,32.22.1,87.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total production - Cannabis Act [455],Actual incidents,Number,223,units,0,v1064926705,32.310.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Bestiality in presence of, or incites, a child [1381]",Actual incidents,Number,223,units,0,v1000168687,32.265.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Obtain, offer to obtain, alter or offer to alter cannabis [4951]",Actual incidents,Number,223,units,0,v1064926721,32.311.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Agreement or Arrangement - sexual offence against child [1371],Actual incidents,Number,223,units,0,v1000168671,32.264.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Cultivate, propagate or harvest cannabis by adult [4952]",Actual incidents,Number,223,units,0,v1064926737,32.312.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Luring a child via a computer [1370],Actual incidents,Number,223,units,0,v44361232,32.21.1,11.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Cultivate, propagate or harvest cannabis by youth or organization [4953]",Actual incidents,Number,223,units,0,v1064926753,32.313.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Householder permitting prohibited sexual activity [1369],Actual incidents,Number,223,units,0,v96897640,32.247.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Parent or guardian procuring sexual activity [1368],Actual incidents,Number,223,units,0,v96897612,32.245.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Possess, produce, sell, distribute or import anything for use in production or distribution of illicit cannabis [4961]",Actual incidents,Number,223,units,0,v1064926769,32.314.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Making sexually explicit material available to children [1367],Actual incidents,Number,223,units,0,v72497508,32.232.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Use of young person in the commission of a cannabis offence [4971],Actual incidents,Number,223,units,0,v1064926785,32.315.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Sexual exploitation [1355],Actual incidents,Number,223,units,0,v44388753,32.20.1,1.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Assault, level 2, weapon or bodily harm [1420]",Actual incidents,Number,223,units,0,v44333884,32.23.1,676.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total sale - Cannabis Act [453],Actual incidents,Number,223,units,0,v1064926577,32.302.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Pointing a firearm [1457],Actual incidents,Number,223,units,0,v44416769,32.33.1,11.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Possession of cannabis for purpose of distributing [4926],Actual incidents,Number,223,units,0,v1064926561,32.301.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total offences in relation to sexual services [190],Actual incidents,Number,223,units,0,v107885066,32.256.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Possession, sale, etc., for use in production of or trafficking in substance [4590]",Actual incidents,Number,223,units,0,v61987738,32.230.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Indecent/Harassing communications [1626],Actual incidents,Number,223,units,0,v44361053,32.47.1,190.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Uttering threats [1627],Actual incidents,Number,223,units,0,v44385302,32.46.1,589.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total Cannabis Act [450],Actual incidents,Number,223,units,0,v1064926369,32.289.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Criminal harassment [1625],Actual incidents,Number,223,units,0,v44327678,32.45.1,198.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total possession - Cannabis Act [451],Actual incidents,Number,223,units,0,v1064926385,32.290.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Extortion [1620],Actual incidents,Number,223,units,0,v44359579,32.44.1,6.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Possession of illicit or over 30g dried cannabis (or equivalent) by adult [4911],Actual incidents,Number,223,units,0,v1064926401,32.291.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Abduction under age 14, by parent or guardian [1560]",Actual incidents,Number,223,units,0,v44345968,32.43.1,3.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Possession of over 5g dried cannabis (or equivalent) by youth [4912],Actual incidents,Number,223,units,0,v1064926417,32.292.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Abduction under the age 14 contravening a custody order [1550],Actual incidents,Number,223,units,0,v44363873,32.42.1,2.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Removal of children from Canada [1545],Actual incidents,Number,223,units,0,v44357363,32.41.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Possession of budding or flowering plants, or more than four cannabis plants [4913]",Actual incidents,Number,223,units,0,v1064926433,32.293.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Abduction under the age 16 [1540],Actual incidents,Number,223,units,0,v44399026,32.40.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Possession of cannabis by organization [4914],Actual incidents,Number,223,units,0,v1064926449,32.294.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Abduction under the age 14, not parent or guardian [1530]",Actual incidents,Number,223,units,0,v44337475,32.39.1,2.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total robbery [160],Actual incidents,Number,223,units,0,v44344099,32.34.1,544.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Distribution of cannabis by organization [4925],Actual incidents,Number,223,units,0,v1064926545,32.300.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Robbery [1610],Actual incidents,Number,223,units,0,v44354843,32.35.1,544.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Robbery to steal a firearm [1611],Actual incidents,Number,223,units,0,v62090871,32.36.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Distribution of budding or flowering plants, or more than four cannabis plants [4924]",Actual incidents,Number,223,units,0,v1064926529,32.299.1,,..,,,0
